requete,ordre,rappel,precision
27,30,0.24137931034482762,0.2333333333333333
27,31,0.24137931034482762,0.22580645161290322
27,32,0.24137931034482762,0.21875
27,33,0.24137931034482762,0.21212121212121213
27,34,0.24137931034482762,0.2058823529411765
27,35,0.24137931034482762,0.2
27,36,0.24137931034482762,0.19444444444444448
27,37,0.24137931034482762,0.1891891891891892
27,38,0.24137931034482762,0.18421052631578946
27,39,0.24137931034482762,0.17948717948717946
27,40,0.24137931034482762,0.175
27,41,0.2758620689655173,0.19512195121951217
27,42,0.2758620689655173,0.19047619047619047
27,43,0.31034482758620696,0.20930232558139533
27,44,0.31034482758620696,0.20454545454545459
27,45,0.31034482758620696,0.2
27,46,0.31034482758620696,0.19565217391304346
27,47,0.31034482758620696,0.19148936170212766
27,48,0.31034482758620696,0.1875
27,49,0.31034482758620696,0.18367346938775508
27,50,0.31034482758620696,0.18
27,51,0.34482758620689663,0.196078431372549
27,52,0.34482758620689663,0.1923076923076923
27,53,0.34482758620689663,0.18867924528301885
27,54,0.34482758620689663,0.18518518518518517
27,55,0.34482758620689663,0.18181818181818185
27,56,0.34482758620689663,0.17857142857142852
27,57,0.34482758620689663,0.17543859649122806
27,58,0.34482758620689663,0.17241379310344832
27,59,0.3793103448275863,0.18644067796610173
27,60,0.3793103448275863,0.18333333333333332
27,61,0.3793103448275863,0.180327868852459
27,62,0.3793103448275863,0.17741935483870963
27,63,0.3793103448275863,0.1746031746031746
27,64,0.3793103448275863,0.171875
27,65,0.3793103448275863,0.16923076923076924
27,66,0.41379310344827597,0.18181818181818177
27,67,0.41379310344827597,0.17910447761194026
27,68,0.41379310344827597,0.17647058823529413
27,69,0.41379310344827597,0.1739130434782609
27,70,0.41379310344827597,0.17142857142857146
27,71,0.41379310344827597,0.16901408450704228
27,72,0.41379310344827597,0.1666666666666667
27,73,0.41379310344827597,0.1643835616438356
27,74,0.41379310344827597,0.16216216216216217
27,75,0.41379310344827597,0.16
27,76,0.41379310344827597,0.15789473684210525
27,77,0.41379310344827597,0.15584415584415587
27,78,0.41379310344827597,0.15384615384615385
27,79,0.41379310344827597,0.15189873417721522
27,80,0.41379310344827597,0.15
27,81,0.41379310344827597,0.14814814814814814
27,82,0.44827586206896564,0.15853658536585366
27,83,0.44827586206896564,0.1566265060240964
27,84,0.44827586206896564,0.15476190476190477
27,85,0.44827586206896564,0.15294117647058825
27,86,0.44827586206896564,0.15116279069767438
27,87,0.44827586206896564,0.14942528735632182
27,88,0.44827586206896564,0.14772727272727273
27,89,0.44827586206896564,0.14606741573033707
27,90,0.44827586206896564,0.14444444444444443
27,91,0.44827586206896564,0.14285714285714285
27,92,0.44827586206896564,0.14130434782608692
27,93,0.44827586206896564,0.13978494623655915
27,94,0.44827586206896564,0.1382978723404255
27,95,0.44827586206896564,0.13684210526315793
27,96,0.44827586206896564,0.13541666666666666
27,97,0.44827586206896564,0.13402061855670105
27,98,0.44827586206896564,0.13265306122448978
27,99,0.44827586206896564,0.1313131313131313
28,0,0.0,0.0
28,1,0.2,1.0
28,2,0.2,0.5
28,3,0.4,0.6666666666666666
28,4,0.4,0.5
28,5,0.4,0.4
28,6,0.4,0.3333333333333333
28,7,0.4,0.2857142857142857
28,8,0.4,0.25
28,9,0.4,0.2222222222222222
28,10,0.4,0.2
28,11,0.6000000000000001,0.2727272727272727
28,12,0.6000000000000001,0.25
28,13,0.6000000000000001,0.23076923076923078
28,14,0.6000000000000001,0.21428571428571427
28,15,0.8,0.26666666666666666
28,16,0.8,0.25
28,17,0.8,0.23529411764705882
28,18,0.8,0.2222222222222222
28,19,0.8,0.21052631578947367
28,20,0.8,0.2
28,21,0.8,0.19047619047619047
28,22,0.8,0.18181818181818182
28,23,0.8,0.17391304347826086
28,24,0.8,0.16666666666666666
28,25,0.8,0.16
28,26,0.8,0.15384615384615385
28,27,0.8,0.14814814814814814
28,28,0.8,0.14285714285714285
28,29,0.8,0.13793103448275862
28,30,0.8,0.13333333333333333
28,31,0.8,0.12903225806451613
28,32,0.8,0.125
28,33,0.8,0.12121212121212122
28,34,0.8,0.11764705882352941
28,35,0.8,0.11428571428571428
28,36,0.8,0.1111111111111111
28,37,0.8,0.10810810810810811
28,38,0.8,0.10526315789473684
28,39,0.8,0.10256410256410256
28,40,0.8,0.1
28,41,0.8,0.0975609756097561
28,42,0.8,0.09523809523809523
28,43,0.8,0.09302325581395349
28,44,0.8,0.09090909090909091
28,45,0.8,0.08888888888888889
28,46,0.8,0.08695652173913043
28,47,0.8,0.0851063829787234
28,48,0.8,0.08333333333333333
28,49,0.8,0.08163265306122448
28,50,0.8,0.08
28,51,0.8,0.0784313725490196
28,52,0.8,0.07692307692307693
28,53,0.8,0.07547169811320754
28,54,0.8,0.07407407407407407
28,55,0.8,0.07272727272727272
28,56,0.8,0.07142857142857142
28,57,0.8,0.07017543859649122
28,58,0.8,0.06896551724137931
28,59,0.8,0.06779661016949153
28,60,0.8,0.06666666666666667
28,61,0.8,0.06557377049180328
28,62,0.8,0.06451612903225806
28,63,0.8,0.06349206349206349
28,64,0.8,0.0625
28,65,0.8,0.06153846153846154
28,66,0.8,0.06060606060606061
28,67,0.8,0.05970149253731343
28,68,0.8,0.058823529411764705
28,69,0.8,0.057971014492753624
28,70,0.8,0.05714285714285714
28,71,0.8,0.056338028169014086
28,72,0.8,0.05555555555555555
28,73,0.8,0.0547945205479452
28,74,0.8,0.05405405405405406
28,75,0.8,0.05333333333333334
28,76,0.8,0.05263157894736842
28,77,0.8,0.05194805194805195
28,78,0.8,0.05128205128205128
28,79,0.8,0.05063291139240506
28,80,0.8,0.05
28,81,0.8,0.04938271604938271
28,82,0.8,0.04878048780487805
28,83,0.8,0.04819277108433735
28,84,0.8,0.047619047619047616
28,85,0.8,0.047058823529411764
28,86,0.8,0.046511627906976744
28,87,0.8,0.04597701149425287
28,88,0.8,0.045454545454545456
28,89,0.8,0.0449438202247191
28,90,0.8,0.044444444444444446
28,91,0.8,0.04395604395604396
28,92,0.8,0.043478260869565216
28,93,0.8,0.043010752688172046
28,94,0.8,0.0425531914893617
28,95,0.8,0.042105263157894736
28,96,0.8,0.041666666666666664
28,97,0.8,0.041237113402061855
28,98,0.8,0.04081632653061224
28,99,0.8,0.04040404040404041
29,0,0.0,0.0
29,1,0.05263157894736842,1.0
29,2,0.10526315789473684,1.0
29,3,0.15789473684210525,1.0
29,4,0.21052631578947367,1.0
29,5,0.2631578947368421,1.0
29,6,0.3157894736842105,0.9999999999999999
29,7,0.3684210526315789,0.9999999999999998
29,8,0.3684210526315789,0.875
29,9,0.3684210526315789,0.7777777777777779
29,10,0.3684210526315789,0.7
29,11,0.3684210526315789,0.6363636363636365
29,12,0.3684210526315789,0.5833333333333333
29,13,0.42105263157894735,0.6153846153846154
29,14,0.42105263157894735,0.5714285714285713
29,15,0.42105263157894735,0.5333333333333333
29,16,0.42105263157894735,0.5
29,17,0.42105263157894735,0.4705882352941177
29,18,0.42105263157894735,0.44444444444444453
29,19,0.47368421052631576,0.47368421052631576
29,20,0.47368421052631576,0.44999999999999996
29,21,0.47368421052631576,0.42857142857142855
29,22,0.47368421052631576,0.40909090909090917
29,23,0.47368421052631576,0.3913043478260869
29,24,0.47368421052631576,0.375
29,25,0.47368421052631576,0.36
29,26,0.47368421052631576,0.34615384615384615
29,27,0.47368421052631576,0.3333333333333333
29,28,0.47368421052631576,0.32142857142857134
29,29,0.47368421052631576,0.31034482758620696
29,30,0.47368421052631576,0.3
29,31,0.47368421052631576,0.29032258064516125
29,32,0.47368421052631576,0.28125
29,33,0.47368421052631576,0.2727272727272727
29,34,0.47368421052631576,0.2647058823529412
29,35,0.47368421052631576,0.2571428571428572
29,36,0.47368421052631576,0.25000000000000006
29,37,0.5263157894736842,0.2702702702702703
29,38,0.5263157894736842,0.2631578947368421
29,39,0.5263157894736842,0.2564102564102564
29,40,0.5263157894736842,0.24999999999999997
29,41,0.5263157894736842,0.2439024390243902
29,42,0.5263157894736842,0.23809523809523808
29,43,0.5263157894736842,0.2325581395348837
29,44,0.5789473684210527,0.25000000000000006
29,45,0.5789473684210527,0.24444444444444446
29,46,0.5789473684210527,0.23913043478260865
29,47,0.5789473684210527,0.23404255319148937
29,48,0.5789473684210527,0.22916666666666669
29,49,0.5789473684210527,0.22448979591836732
29,50,0.5789473684210527,0.21999999999999997
29,51,0.5789473684210527,0.21568627450980388
29,52,0.5789473684210527,0.2115384615384615
29,53,0.5789473684210527,0.20754716981132074
29,54,0.5789473684210527,0.2037037037037037
29,55,0.5789473684210527,0.20000000000000004
29,56,0.5789473684210527,0.19642857142857137
29,57,0.5789473684210527,0.19298245614035087
29,58,0.5789473684210527,0.18965517241379315
29,59,0.5789473684210527,0.18644067796610173
29,60,0.5789473684210527,0.18333333333333332
29,61,0.5789473684210527,0.180327868852459
29,62,0.5789473684210527,0.17741935483870963
29,63,0.5789473684210527,0.1746031746031746
29,64,0.5789473684210527,0.171875
29,65,0.5789473684210527,0.16923076923076924
29,66,0.5789473684210527,0.16666666666666663
29,67,0.5789473684210527,0.16417910447761191
29,68,0.5789473684210527,0.16176470588235295
29,69,0.5789473684210527,0.15942028985507248
29,70,0.5789473684210527,0.15714285714285717
29,71,0.5789473684210527,0.15492957746478875
29,72,0.5789473684210527,0.15277777777777782
29,73,0.5789473684210527,0.1506849315068493
29,74,0.5789473684210527,0.14864864864864866
29,75,0.5789473684210527,0.14666666666666667
29,76,0.5789473684210527,0.14473684210526316
29,77,0.5789473684210527,0.14285714285714288
29,78,0.5789473684210527,0.14102564102564102
29,79,0.5789473684210527,0.13924050632911394
29,80,0.5789473684210527,0.13749999999999998
29,81,0.5789473684210527,0.13580246913580246
29,82,0.5789473684210527,0.13414634146341461
29,83,0.5789473684210527,0.1325301204819277
29,84,0.631578947368421,0.14285714285714285
29,85,0.631578947368421,0.1411764705882353
29,86,0.631578947368421,0.1395348837209302
29,87,0.631578947368421,0.13793103448275862
29,88,0.631578947368421,0.13636363636363638
29,89,0.631578947368421,0.1348314606741573
29,90,0.631578947368421,0.13333333333333333
29,91,0.631578947368421,0.13186813186813187
29,92,0.631578947368421,0.13043478260869562
29,93,0.631578947368421,0.12903225806451615
29,94,0.631578947368421,0.1276595744680851
29,95,0.631578947368421,0.12631578947368424
29,96,0.631578947368421,0.125
29,97,0.631578947368421,0.12371134020618559
29,98,0.631578947368421,0.12244897959183672
29,99,0.631578947368421,0.1212121212121212
30,0,0.0,0.0
30,1,0.0,0.0
30,2,0.0,0.0
30,3,0.0,0.0
30,4,0.0,0.0
30,5,0.25,0.2
30,6,0.25,0.16666666666666666
30,7,0.25,0.14285714285714285
30,8,0.25,0.125
30,9,0.25,0.1111111111111111
30,10,0.25,0.1
30,11,0.25,0.09090909090909091
30,12,0.25,0.08333333333333333
30,13,0.25,0.07692307692307693
30,14,0.25,0.07142857142857142
30,15,0.5,0.13333333333333333
30,16,0.5,0.125
30,17,0.5,0.11764705882352941
30,18,0.5,0.1111111111111111
30,19,0.5,0.10526315789473684
30,20,0.5,0.1
30,21,0.5,0.09523809523809523
30,22,0.5,0.09090909090909091
30,23,0.5,0.08695652173913043
30,24,0.5,0.08333333333333333
30,25,0.5,0.08
30,26,0.5,0.07692307692307693
30,27,0.5,0.07407407407407407
30,28,0.5,0.07142857142857142
30,29,0.75,0.10344827586206896
30,30,0.75,0.1
30,31,0.75,0.0967741935483871
30,32,0.75,0.09375
30,33,0.75,0.09090909090909091
30,34,0.75,0.08823529411764705
30,35,0.75,0.08571428571428572
30,36,0.75,0.08333333333333333
30,37,0.75,0.08108108108108109
30,38,0.75,0.07894736842105263
30,39,0.75,0.07692307692307693
30,40,0.75,0.07500000000000001
30,41,0.75,0.07317073170731708
30,42,0.75,0.07142857142857142
30,43,0.75,0.06976744186046512
30,44,0.75,0.06818181818181818
30,45,0.75,0.06666666666666667
30,46,0.75,0.06521739130434782
30,47,0.75,0.06382978723404255
30,48,0.75,0.0625
30,49,0.75,0.061224489795918366
30,50,0.75,0.06
30,51,0.75,0.058823529411764705
30,52,0.75,0.057692307692307696
30,53,0.75,0.05660377358490566
30,54,0.75,0.05555555555555555
30,55,0.75,0.05454545454545454
30,56,0.75,0.05357142857142857
30,57,0.75,0.05263157894736842
30,58,0.75,0.05172413793103448
30,59,0.75,0.05084745762711865
30,60,0.75,0.05
30,61,0.75,0.04918032786885246
30,62,0.75,0.04838709677419355
30,63,0.75,0.047619047619047616
30,64,0.75,0.046875
30,65,0.75,0.046153846153846156
30,66,0.75,0.045454545454545456
30,67,0.75,0.04477611940298507
30,68,0.75,0.044117647058823525
30,69,0.75,0.043478260869565216
30,70,0.75,0.04285714285714286
30,71,0.75,0.04225352112676056
30,72,0.75,0.041666666666666664
30,73,0.75,0.0410958904109589
30,74,0.75,0.04054054054054054
30,75,0.75,0.04
30,76,0.75,0.039473684210526314
30,77,0.75,0.03896103896103896
30,78,0.75,0.038461538461538464
30,79,0.75,0.0379746835443038
30,80,0.75,0.037500000000000006
30,81,0.75,0.037037037037037035
30,82,0.75,0.03658536585365854
30,83,0.75,0.03614457831325302
30,84,0.75,0.03571428571428571
30,85,0.75,0.03529411764705882
30,86,0.75,0.03488372093023256
30,87,0.75,0.034482758620689655
30,88,0.75,0.03409090909090909
30,89,0.75,0.033707865168539325
30,90,0.75,0.03333333333333333
30,91,0.75,0.03296703296703297
30,92,0.75,0.03260869565217391
30,93,0.75,0.03225806451612903
30,94,0.75,0.031914893617021274
30,95,0.75,0.031578947368421054
30,96,0.75,0.03125
30,97,0.75,0.030927835051546393
30,98,0.75,0.030612244897959183
30,99,0.75,0.030303030303030304
31,0,0.0,0.0
31,1,0.0,0.0
31,2,0.0,0.0
31,3,0.0,0.0
31,4,0.0,0.0
31,5,0.0,0.0
31,6,0.0,0.0
31,7,0.0,0.0
31,8,0.5,0.125
31,9,0.5,0.1111111111111111
31,10,0.5,0.1
31,11,0.5,0.09090909090909091
31,12,0.5,0.08333333333333333
31,13,0.5,0.07692307692307693
31,14,0.5,0.07142857142857142
31,15,0.5,0.06666666666666667
31,16,0.5,0.0625
31,17,0.5,0.058823529411764705
31,18,0.5,0.05555555555555555
31,19,0.5,0.05263157894736842
31,20,0.5,0.05
31,21,0.5,0.047619047619047616
31,22,0.5,0.045454545454545456
31,23,0.5,0.043478260869565216
31,24,0.5,0.041666666666666664
31,25,0.5,0.04
31,26,0.5,0.038461538461538464
31,27,0.5,0.037037037037037035
31,28,0.5,0.03571428571428571
31,29,0.5,0.034482758620689655
31,30,0.5,0.03333333333333333
31,31,0.5,0.03225806451612903
31,32,0.5,0.03125
31,33,0.5,0.030303030303030304
31,34,0.5,0.029411764705882353
31,35,0.5,0.02857142857142857
31,36,0.5,0.027777777777777776
31,37,0.5,0.02702702702702703
31,38,0.5,0.02631578947368421
31,39,0.5,0.02564102564102564
31,40,0.5,0.025
31,41,0.5,0.024390243902439025
31,42,0.5,0.023809523809523808
31,43,0.5,0.023255813953488372
31,44,0.5,0.022727272727272728
31,45,0.5,0.022222222222222223
31,46,0.5,0.021739130434782608
31,47,0.5,0.02127659574468085
31,48,0.5,0.020833333333333332
31,49,0.5,0.02040816326530612
31,50,1.0,0.04
31,51,1.0,0.0392156862745098
31,52,1.0,0.038461538461538464
31,53,1.0,0.03773584905660377
31,54,1.0,0.037037037037037035
31,55,1.0,0.03636363636363636
31,56,1.0,0.03571428571428571
31,57,1.0,0.03508771929824561
31,58,1.0,0.034482758620689655
31,59,1.0,0.03389830508474576
31,60,1.0,0.03333333333333333
31,61,1.0,0.03278688524590164
31,62,1.0,0.03225806451612903
31,63,1.0,0.031746031746031744
31,64,1.0,0.03125
31,65,1.0,0.03076923076923077
31,66,1.0,0.030303030303030304
31,67,1.0,0.029850746268656716
31,68,1.0,0.029411764705882353
31,69,1.0,0.028985507246376812
31,70,1.0,0.02857142857142857
31,71,1.0,0.028169014084507043
31,72,1.0,0.027777777777777776
31,73,1.0,0.0273972602739726
31,74,1.0,0.02702702702702703
31,75,1.0,0.02666666666666667
31,76,1.0,0.02631578947368421
31,77,1.0,0.025974025974025976
31,78,1.0,0.02564102564102564
31,79,1.0,0.02531645569620253
31,80,1.0,0.025
31,81,1.0,0.024691358024691357
31,82,1.0,0.024390243902439025
31,83,1.0,0.024096385542168676
31,84,1.0,0.023809523809523808
31,85,1.0,0.023529411764705882
31,86,1.0,0.023255813953488372
31,87,1.0,0.022988505747126436
31,88,1.0,0.022727272727272728
31,89,1.0,0.02247191011235955
31,90,1.0,0.022222222222222223
31,91,1.0,0.02197802197802198
31,92,1.0,0.021739130434782608
31,93,1.0,0.021505376344086023
31,94,1.0,0.02127659574468085
31,95,1.0,0.021052631578947368
31,96,1.0,0.020833333333333332
31,97,1.0,0.020618556701030927
31,98,1.0,0.02040816326530612
31,99,1.0,0.020202020202020204
32,0,0.0,0.0
32,1,0.0,0.0
32,2,0.0,0.0
32,3,0.3333333333333333,0.3333333333333333
32,4,0.3333333333333333,0.25
32,5,0.3333333333333333,0.2
32,6,0.3333333333333333,0.16666666666666666
32,7,0.3333333333333333,0.14285714285714285
32,8,0.3333333333333333,0.125
32,9,0.3333333333333333,0.1111111111111111
32,10,0.3333333333333333,0.1
32,11,0.3333333333333333,0.09090909090909091
32,12,0.3333333333333333,0.08333333333333333
32,13,0.3333333333333333,0.07692307692307693
32,14,0.3333333333333333,0.07142857142857142
32,15,0.3333333333333333,0.06666666666666667
32,16,0.3333333333333333,0.0625
32,17,0.3333333333333333,0.058823529411764705
32,18,0.3333333333333333,0.05555555555555555
32,19,0.3333333333333333,0.05263157894736842
32,20,0.3333333333333333,0.05
32,21,0.3333333333333333,0.047619047619047616
32,22,0.3333333333333333,0.045454545454545456
32,23,0.3333333333333333,0.043478260869565216
32,24,0.3333333333333333,0.041666666666666664
32,25,0.3333333333333333,0.04
32,26,0.3333333333333333,0.038461538461538464
32,27,0.3333333333333333,0.037037037037037035
32,28,0.3333333333333333,0.03571428571428571
32,29,0.3333333333333333,0.034482758620689655
32,30,0.3333333333333333,0.03333333333333333
32,31,0.3333333333333333,0.03225806451612903
32,32,0.3333333333333333,0.03125
32,33,0.3333333333333333,0.030303030303030304
32,34,0.6666666666666666,0.058823529411764705
32,35,0.6666666666666666,0.05714285714285714
32,36,0.6666666666666666,0.05555555555555555
32,37,0.6666666666666666,0.05405405405405406
32,38,0.6666666666666666,0.05263157894736842
32,39,0.6666666666666666,0.05128205128205128
32,40,0.6666666666666666,0.05
32,41,0.6666666666666666,0.04878048780487805
32,42,0.6666666666666666,0.047619047619047616
32,43,0.6666666666666666,0.046511627906976744
32,44,0.6666666666666666,0.045454545454545456
32,45,0.6666666666666666,0.044444444444444446
32,46,0.6666666666666666,0.043478260869565216
32,47,0.6666666666666666,0.0425531914893617
32,48,0.6666666666666666,0.041666666666666664
32,49,0.6666666666666666,0.04081632653061224
32,50,0.6666666666666666,0.04
32,51,0.6666666666666666,0.0392156862745098
32,52,0.6666666666666666,0.038461538461538464
32,53,0.6666666666666666,0.03773584905660377
32,54,0.6666666666666666,0.037037037037037035
32,55,0.6666666666666666,0.03636363636363636
32,56,0.6666666666666666,0.03571428571428571
32,57,0.6666666666666666,0.03508771929824561
32,58,0.6666666666666666,0.034482758620689655
32,59,0.6666666666666666,0.03389830508474576
32,60,0.6666666666666666,0.03333333333333333
32,61,0.6666666666666666,0.03278688524590164
32,62,0.6666666666666666,0.03225806451612903
32,63,0.6666666666666666,0.031746031746031744
32,64,0.6666666666666666,0.03125
32,65,0.6666666666666666,0.03076923076923077
32,66,0.6666666666666666,0.030303030303030304
32,67,0.6666666666666666,0.029850746268656716
32,68,0.6666666666666666,0.029411764705882353
32,69,0.6666666666666666,0.028985507246376812
32,70,0.6666666666666666,0.02857142857142857
32,71,0.6666666666666666,0.028169014084507043
32,72,0.6666666666666666,0.027777777777777776
32,73,0.6666666666666666,0.0273972602739726
32,74,0.6666666666666666,0.02702702702702703
32,75,0.6666666666666666,0.02666666666666667
32,76,0.6666666666666666,0.02631578947368421
32,77,0.6666666666666666,0.025974025974025976
32,78,0.6666666666666666,0.02564102564102564
32,79,0.6666666666666666,0.02531645569620253
32,80,0.6666666666666666,0.025
32,81,0.6666666666666666,0.024691358024691357
32,82,0.6666666666666666,0.024390243902439025
32,83,0.6666666666666666,0.024096385542168676
32,84,0.6666666666666666,0.023809523809523808
32,85,0.6666666666666666,0.023529411764705882
32,86,0.6666666666666666,0.023255813953488372
32,87,0.6666666666666666,0.022988505747126436
32,88,0.6666666666666666,0.022727272727272728
32,89,0.6666666666666666,0.02247191011235955
32,90,0.6666666666666666,0.022222222222222223
32,91,1.0,0.03296703296703297
32,92,1.0,0.03260869565217391
32,93,1.0,0.03225806451612903
32,94,1.0,0.031914893617021274
32,95,1.0,0.031578947368421054
32,96,1.0,0.03125
32,97,1.0,0.030927835051546393
32,98,1.0,0.030612244897959183
32,99,1.0,0.030303030303030304
33,0,0.0,0.0
33,1,0.0,0.0
33,2,0.0,0.0
33,3,0.0,0.0
33,4,0.0,0.0
33,5,0.0,0.0
33,6,0.0,0.0
33,7,0.0,0.0
33,8,0.0,0.0
33,9,0.0,0.0
33,10,0.0,0.0
33,11,0.0,0.0
33,12,0.0,0.0
33,13,0.0,0.0
33,14,0.0,0.0
33,15,0.0,0.0
33,16,0.0,0.0
33,17,0.0,0.0
33,18,0.0,0.0
33,19,0.0,0.0
33,20,0.0,0.0
33,21,0.0,0.0
33,22,0.0,0.0
33,23,0.0,0.0
33,24,0.0,0.0
33,25,0.0,0.0
33,26,0.0,0.0
33,27,0.0,0.0
33,28,0.0,0.0
33,29,0.0,0.0
33,30,0.0,0.0
33,31,0.0,0.0
33,32,0.0,0.0
33,33,0.0,0.0
33,34,0.0,0.0
33,35,0.0,0.0
33,36,0.0,0.0
33,37,0.0,0.0
33,38,0.0,0.0
33,39,0.0,0.0
33,40,0.0,0.0
33,41,1.0,0.024390243902439025
33,42,1.0,0.023809523809523808
33,43,1.0,0.023255813953488372
33,44,1.0,0.022727272727272728
33,45,1.0,0.022222222222222223
33,46,1.0,0.021739130434782608
33,47,1.0,0.02127659574468085
33,48,1.0,0.020833333333333332
33,49,1.0,0.02040816326530612
33,50,1.0,0.02
33,51,1.0,0.0196078431372549
33,52,1.0,0.019230769230769232
33,53,1.0,0.018867924528301886
33,54,1.0,0.018518518518518517
33,55,1.0,0.01818181818181818
33,56,1.0,0.017857142857142856
33,57,1.0,0.017543859649122806
33,58,1.0,0.017241379310344827
33,59,1.0,0.01694915254237288
33,60,1.0,0.016666666666666666
33,61,1.0,0.01639344262295082
33,62,1.0,0.016129032258064516
33,63,1.0,0.015873015873015872
33,64,1.0,0.015625
33,65,1.0,0.015384615384615385
33,66,1.0,0.015151515151515152
33,67,1.0,0.014925373134328358
33,68,1.0,0.014705882352941176
33,69,1.0,0.014492753623188406
33,70,1.0,0.014285714285714285
33,71,1.0,0.014084507042253521
33,72,1.0,0.013888888888888888
33,73,1.0,0.0136986301369863
33,74,1.0,0.013513513513513514
33,75,1.0,0.013333333333333334
33,76,1.0,0.013157894736842105
33,77,1.0,0.012987012987012988
33,78,1.0,0.01282051282051282
33,79,1.0,0.012658227848101266
33,80,1.0,0.0125
33,81,1.0,0.012345679012345678
33,82,1.0,0.012195121951219513
33,83,1.0,0.012048192771084338
33,84,1.0,0.011904761904761904
33,85,1.0,0.011764705882352941
33,86,1.0,0.011627906976744186
33,87,1.0,0.011494252873563218
33,88,1.0,0.011363636363636364
33,89,1.0,0.011235955056179775
33,90,1.0,0.011111111111111112
33,91,1.0,0.01098901098901099
33,92,1.0,0.010869565217391304
33,93,1.0,0.010752688172043012
33,94,1.0,0.010638297872340425
33,95,1.0,0.010526315789473684
33,96,1.0,0.010416666666666666
33,97,1.0,0.010309278350515464
33,98,1.0,0.01020408163265306
33,99,1.0,0.010101010101010102
36,0,0.0,0.0
36,1,0.0,0.0
36,2,0.0,0.0
36,3,0.0,0.0
36,4,0.05,0.25
36,5,0.1,0.4
36,6,0.15000000000000002,0.5
36,7,0.15000000000000002,0.42857142857142855
36,8,0.15000000000000002,0.375
36,9,0.15000000000000002,0.3333333333333333
36,10,0.15000000000000002,0.30000000000000004
36,11,0.15000000000000002,0.2727272727272727
36,12,0.15000000000000002,0.25
36,13,0.2,0.3076923076923077
36,14,0.25,0.3571428571428571
36,15,0.25,0.3333333333333333
36,16,0.25,0.3125
36,17,0.25,0.29411764705882354
36,18,0.25,0.2777777777777778
36,19,0.3,0.3157894736842105
36,20,0.35,0.35
36,21,0.35,0.3333333333333333
36,22,0.35,0.31818181818181823
36,23,0.39999999999999997,0.34782608695652173
36,24,0.39999999999999997,0.3333333333333333
36,25,0.39999999999999997,0.32
36,26,0.44999999999999996,0.34615384615384615
36,27,0.49999999999999994,0.37037037037037035
36,28,0.5499999999999999,0.39285714285714274
36,29,0.5499999999999999,0.3793103448275863
36,30,0.5499999999999999,0.36666666666666664
36,31,0.6,0.38709677419354827
36,32,0.6,0.375
36,33,0.6,0.36363636363636354
36,34,0.6,0.35294117647058826
36,35,0.6,0.3428571428571429
36,36,0.6,0.3333333333333334
36,37,0.65,0.35135135135135137
36,38,0.65,0.3421052631578947
36,39,0.65,0.33333333333333337
36,40,0.7000000000000001,0.35000000000000003
36,41,0.7000000000000001,0.34146341463414637
36,42,0.7000000000000001,0.33333333333333337
36,43,0.7000000000000001,0.3255813953488371
36,44,0.7000000000000001,0.3181818181818182
36,45,0.7000000000000001,0.31111111111111106
36,46,0.7000000000000001,0.30434782608695643
36,47,0.7000000000000001,0.29787234042553185
36,48,0.7000000000000001,0.29166666666666663
36,49,0.7000000000000001,0.2857142857142857
36,50,0.7000000000000001,0.27999999999999997
36,51,0.7000000000000001,0.27450980392156854
36,52,0.7000000000000001,0.26923076923076916
36,53,0.7000000000000001,0.2641509433962264
36,54,0.7000000000000001,0.25925925925925924
36,55,0.7000000000000001,0.2545454545454546
36,56,0.7000000000000001,0.24999999999999992
36,57,0.7000000000000001,0.24561403508771928
36,58,0.7000000000000001,0.24137931034482765
36,59,0.7000000000000001,0.2372881355932204
36,60,0.7000000000000001,0.2333333333333333
36,61,0.7000000000000001,0.22950819672131142
36,62,0.7000000000000001,0.22580645161290314
36,63,0.7000000000000001,0.2222222222222222
36,64,0.7000000000000001,0.21875
36,65,0.7000000000000001,0.2153846153846154
36,66,0.7000000000000001,0.21212121212121204
36,67,0.7000000000000001,0.20895522388059695
36,68,0.7000000000000001,0.2058823529411765
36,69,0.7000000000000001,0.20289855072463772
36,70,0.7000000000000001,0.20000000000000004
36,71,0.7000000000000001,0.19718309859154934
36,72,0.7000000000000001,0.1944444444444445
36,73,0.7000000000000001,0.1917808219178082
36,74,0.7000000000000001,0.1891891891891892
36,75,0.7000000000000001,0.18666666666666668
36,76,0.7000000000000001,0.18421052631578944
36,77,0.7000000000000001,0.18181818181818185
36,78,0.7000000000000001,0.17948717948717952
36,79,0.7000000000000001,0.17721518987341778
36,80,0.7000000000000001,0.17500000000000002
36,81,0.7000000000000001,0.1728395061728395
36,82,0.7000000000000001,0.17073170731707318
36,83,0.7000000000000001,0.16867469879518074
36,84,0.7000000000000001,0.16666666666666669
36,85,0.7000000000000001,0.1647058823529412
36,86,0.7000000000000001,0.16279069767441856
36,87,0.7000000000000001,0.16091954022988503
36,88,0.7000000000000001,0.1590909090909091
36,89,0.7000000000000001,0.15730337078651685
36,90,0.7000000000000001,0.15555555555555553
36,91,0.7000000000000001,0.15384615384615383
36,92,0.7000000000000001,0.15217391304347822
36,93,0.7000000000000001,0.15053763440860216
36,94,0.7000000000000001,0.14893617021276592
36,95,0.7000000000000001,0.14736842105263162
36,96,0.7500000000000001,0.15624999999999997
36,97,0.7500000000000001,0.15463917525773196
